id|year|math_avg_score|math_grade|math_basic_pct|math_proficient_pct|math_advanced_pct|math_not_tested_pct|concat_join_id
260024001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|2600240012012-2013
260024001|2013-2014|82.50|11|0.50|-1.00|-1.00|0|2600240012013-2014
260024002|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|2600240022011-2012
260024002|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|2600240022012-2013
260024002|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|2600240022013-2014
260024002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|2600240022011-2012
260024002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|2600240022012-2013
260024002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|2600240022013-2014
260024003|2011-2012|82.50|05|-1.00|0.60|-1.00|0|2600240032011-2012
260024003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|2600240032012-2013
260024003|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|2600240032013-2014
260024003|2011-2012|81.69|06|0.62|-1.00|-1.00|0|2600240032011-2012
260024003|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|2600240032012-2013
260024003|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|2600240032013-2014
260024003|2011-2012|59.10|07|0.80|-1.00|-1.00|0|2600240032011-2012
260024003|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|2600240032012-2013
260024003|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|2600240032013-2014
260024003|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|2600240032011-2012
260024003|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|2600240032012-2013
260024003|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|2600240032013-2014
260070001|2011-2012|121.67|07|-1.00|0.42|-1.00|0|2600700012011-2012
260070001|2012-2013|85.06|07|0.69|-1.00|-1.00|0|2600700012012-2013
260070001|2013-2014|102.20|07|-1.00|0.80|-1.00|0|2600700012013-2014
260070001|2014-2015|96.50|07|0.36|0.43|-1.00|0|2600700012014-2015
260070001|2011-2012|81.72|08|0.52|0.44|-1.00|0|2600700012011-2012
260070001|2012-2013|105.69|08|-1.00|0.62|-1.00|0|2600700012012-2013
260070001|2013-2014|92.00|08|0.50|0.44|-1.00|0|2600700012013-2014
260070001|2014-2015|98.86|08|-1.00|0.82|-1.00|0|2600700012014-2015
260070001|2011-2012|104.00|11|0.41|0.29|0.29|0|2600700012011-2012
260070001|2012-2013|107.43|11|0.29|0.48|0.24|0|2600700012012-2013
260070001|2013-2014|111.10|11|0.25|0.50|0.25|0|2600700012013-2014
260070001|2014-2015|85.54|11|0.54|0.31|-1.00|0|2600700012014-2015
260070002|2011-2012|106.81|03|0.24|0.57|-1.00|0|2600700022011-2012
260070002|2012-2013|113.00|03|-1.00|0.57|-1.00|0|2600700022012-2013
260070002|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|2600700022013-2014
260070002|2014-2015|-1.00|03|-1.00|-1.00|-1.00|0|2600700022014-2015
260070002|2011-2012|142.15|04|-1.00|-1.00|0.62|0|2600700022011-2012
260070002|2012-2013|141.26|04|-1.00|0.32|0.63|0|2600700022012-2013
260070002|2013-2014|111.07|04|-1.00|0.57|-1.00|0|2600700022013-2014
260070002|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|2600700022014-2015
260070002|2011-2012|123.30|05|-1.00|0.65|0.35|0|2600700022011-2012
260070002|2012-2013|131.80|05|-1.00|0.47|0.47|0|2600700022012-2013
260070002|2013-2014|110.60|05|-1.00|0.70|-1.00|0|2600700022013-2014
260070002|2014-2015|100.41|05|-1.00|0.65|-1.00|0|2600700022014-2015
260070002|2011-2012|109.44|06|-1.00|0.63|-1.00|0|2600700022011-2012
260070002|2012-2013|117.64|06|-1.00|0.64|0.27|0|2600700022012-2013
260070002|2013-2014|110.31|06|-1.00|0.46|-1.00|0|2600700022013-2014
260070002|2014-2015|103.77|06|0.23|0.68|-1.00|0|2600700022014-2015
260561001|2011-2012|108.74|07|-1.00|0.63|-1.00|0|2605610012011-2012
260561001|2012-2013|104.61|07|0.30|0.43|0.26|0|2605610012012-2013
260561001|2013-2014|105.46|07|-1.00|0.54|-1.00|0|2605610012013-2014
260561001|2014-2015|108.53|07|-1.00|0.73|-1.00|0|2605610012014-2015
260561001|2011-2012|99.70|08|0.55|0.30|-1.00|0|2605610012011-2012
260561001|2012-2013|96.78|08|0.33|0.61|-1.00|0|2605610012012-2013
260561001|2013-2014|102.50|08|0.25|0.65|-1.00|0|2605610012013-2014
260561001|2014-2015|99.79|08|-1.00|0.71|-1.00|0|2605610012014-2015
260561001|2011-2012|93.06|11|0.41|0.53|-1.00|0|2605610012011-2012
260561001|2012-2013|111.17|11|-1.00|0.50|0.28|0|2605610012012-2013
260561001|2013-2014|101.36|11|0.32|0.48|0.20|0|2605610012013-2014
260561001|2014-2015|122.53|11|-1.00|0.42|0.37|0|2605610012014-2015
260561002|2011-2012|78.35|03|0.53|0.41|-1.00|0|2605610022011-2012
260561002|2012-2013|108.00|03|-1.00|0.64|-1.00|0|2605610022012-2013
260561002|2013-2014|106.56|03|-1.00|0.50|-1.00|0|2605610022013-2014
260561002|2014-2015|100.75|03|0.30|0.55|-1.00|0|2605610022014-2015
260561002|2011-2012|125.29|04|-1.00|0.53|0.35|0|2605610022011-2012
260561002|2012-2013|111.43|04|0.36|0.36|-1.00|0|2605610022012-2013
260561002|2013-2014|125.00|04|-1.00|0.87|-1.00|0|2605610022013-2014
260561002|2014-2015|122.74|04|-1.00|0.63|0.32|0|2605610022014-2015
260561002|2011-2012|137.08|05|-1.00|0.46|0.46|0|2605610022011-2012
260561002|2012-2013|126.69|05|-1.00|0.63|0.38|0|2605610022012-2013
260561002|2013-2014|107.25|05|-1.00|0.83|-1.00|0|2605610022013-2014
260561002|2014-2015|110.89|05|-1.00|0.83|-1.00|0|2605610022014-2015
260561002|2011-2012|128.63|06|-1.00|0.46|0.42|0|2605610022011-2012
260561002|2012-2013|145.92|06|-1.00|-1.00|0.62|0|2605610022012-2013
260561002|2013-2014|122.94|06|-1.00|0.63|0.31|0|2605610022013-2014
260561002|2014-2015|100.67|06|-1.00|0.67|-1.00|0|2605610022014-2015
270001001|2011-2012|85.44|11|0.56|0.27|0.17|1|2700010012011-2012
270001001|2012-2013|105.76|11|0.37|0.33|0.30|1|2700010012012-2013
270001001|2013-2014|98.13|11|0.39|0.39|0.23|5|2700010012013-2014
270001001|2014-2015|93.07|11|0.45|0.37|0.19|9|2700010012014-2015
270001002|2011-2012|86.09|06|0.56|0.33|0.11|0|2700010022011-2012
270001002|2011-2012|102.03|07|0.33|0.45|0.21|0|2700010022011-2012
270001002|2012-2013|103.25|07|0.30|0.51|0.19|0|2700010022012-2013
270001002|2013-2014|107.81|07|0.23|0.57|0.20|0|2700010022013-2014
270001002|2014-2015|102.80|07|0.30|0.53|0.17|0|2700010022014-2015
270001002|2011-2012|103.62|08|0.33|0.46|0.20|0|2700010022011-2012
270001002|2012-2013|109.15|08|0.31|0.41|0.28|0|2700010022012-2013
270001002|2013-2014|111.12|08|0.29|0.42|0.29|0|2700010022013-2014
270001002|2014-2015|110.31|08|0.27|0.47|0.26|0|2700010022014-2015
270001005|2011-2012|104.45|03|0.32|0.58|-1.00|0|2700010052011-2012
270001005|2012-2013|106.50|03|-1.00|0.81|-1.00|0|2700010052012-2013
270001005|2013-2014|94.49|03|0.35|0.51|0.14|0|2700010052013-2014
270001005|2014-2015|95.19|03|0.38|0.51|-1.00|0|2700010052014-2015
270001005|2011-2012|98.44|04|0.28|0.64|-1.00|0|2700010052011-2012
270001005|2012-2013|105.49|04|0.31|0.49|0.20|0|2700010052012-2013
270001005|2013-2014|94.82|04|0.27|0.70|-1.00|0|2700010052013-2014
270001005|2014-2015|78.13|04|0.55|0.45|-1.00|0|2700010052014-2015
270001005|2011-2012|101.73|05|0.24|0.67|-1.00|0|2700010052011-2012
270001007|2011-2012|98.71|03|0.35|0.51|0.13|0|2700010072011-2012
270001007|2012-2013|111.98|03|0.23|0.50|0.27|0|2700010072012-2013
270001007|2013-2014|113.32|03|0.21|0.55|0.24|0|2700010072013-2014
270001007|2014-2015|108.25|03|0.18|0.65|0.17|0|2700010072014-2015
270001007|2011-2012|94.39|04|0.43|0.49|-1.00|0|2700010072011-2012
270001007|2012-2013|85.85|04|0.46|0.51|-1.00|0|2700010072012-2013
270001007|2013-2014|103.25|04|0.27|0.58|0.15|0|2700010072013-2014
270001007|2014-2015|100.06|04|0.30|0.59|0.10|0|2700010072014-2015
270001007|2011-2012|100.89|05|0.18|0.72|0.09|0|2700010072011-2012
270001009|2011-2012|78.54|03|0.62|0.33|-1.00|0|2700010092011-2012
270001009|2012-2013|73.62|03|0.74|0.24|-1.00|0|2700010092012-2013
270001009|2013-2014|92.17|03|0.46|0.49|-1.00|0|2700010092013-2014
270001009|2014-2015|77.95|03|0.63|0.34|-1.00|0|2700010092014-2015
270001009|2011-2012|92.59|04|0.47|0.37|0.16|0|2700010092011-2012
270001009|2012-2013|85.39|04|0.50|0.44|-1.00|0|2700010092012-2013
270001009|2013-2014|89.10|04|0.50|0.45|-1.00|0|2700010092013-2014
270001009|2014-2015|90.16|04|0.45|0.50|-1.00|0|2700010092014-2015
270001009|2011-2012|103.92|05|0.19|0.64|0.17|0|2700010092011-2012
270001010|2011-2012|129.58|03|0.19|0.39|0.42|0|2700010102011-2012
270001010|2012-2013|119.67|03|0.14|0.50|0.36|0|2700010102012-2013
270001010|2013-2014|130.02|03|0.16|0.34|0.50|0|2700010102013-2014
270001010|2014-2015|127.76|03|0.13|0.46|0.41|0|2700010102014-2015
270001010|2011-2012|96.79|04|0.42|0.50|-1.00|0|2700010102011-2012
270001010|2012-2013|110.03|04|0.31|0.39|0.31|0|2700010102012-2013
270001010|2013-2014|101.00|04|0.37|0.50|0.13|0|2700010102013-2014
270001010|2014-2015|111.35|04|0.27|0.50|0.23|0|2700010102014-2015
270001010|2011-2012|109.94|05|0.23|0.57|0.19|0|2700010102011-2012
270001011|2011-2012|112.27|03|0.17|0.61|0.22|0|2700010112011-2012
270001011|2012-2013|116.95|03|0.09|0.72|0.19|0|2700010112012-2013
270001011|2013-2014|114.09|03|0.23|0.47|0.30|0|2700010112013-2014
270001011|2014-2015|105.63|03|0.29|0.46|0.25|0|2700010112014-2015
270001011|2011-2012|99.74|04|0.28|0.61|0.11|0|2700010112011-2012
270001011|2012-2013|96.70|04|0.30|0.63|-1.00|0|2700010112012-2013
270001011|2013-2014|104.46|04|0.22|0.63|0.15|0|2700010112013-2014
270001011|2014-2015|82.46|04|0.63|0.35|-1.00|0|2700010112014-2015
270001011|2011-2012|121.26|05|0.14|0.52|0.34|0|2700010112011-2012
270001015|2011-2012|96.35|03|0.38|0.47|0.15|0|2700010152011-2012
270001015|2012-2013|83.91|03|0.66|0.21|0.13|0|2700010152012-2013
270001015|2013-2014|87.04|03|0.58|0.28|0.14|0|2700010152013-2014
270001015|2014-2015|96.20|03|0.37|0.56|-1.00|0|2700010152014-2015
270001015|2011-2012|95.36|04|0.32|0.58|0.09|0|2700010152011-2012
270001015|2012-2013|90.65|04|0.56|0.25|0.18|0|2700010152012-2013
270001015|2013-2014|84.65|04|0.50|0.42|-1.00|0|2700010152013-2014
270001015|2014-2015|94.36|04|0.55|0.32|0.14|0|2700010152014-2015
270001015|2011-2012|97.72|05|0.30|0.66|-1.00|0|2700010152011-2012
270001016|2011-2012|100.68|03|0.34|0.46|0.20|0|2700010162011-2012
270001016|2012-2013|98.14|03|0.32|0.55|0.13|0|2700010162012-2013
270001016|2013-2014|104.57|03|0.35|0.43|0.22|0|2700010162013-2014
270001016|2014-2015|95.21|03|0.40|0.46|0.13|0|2700010162014-2015
270001016|2011-2012|108.47|04|0.17|0.63|0.20|0|2700010162011-2012
270001016|2012-2013|113.43|04|0.22|0.50|0.28|0|2700010162012-2013
270001016|2013-2014|111.75|04|0.21|0.63|0.16|0|2700010162013-2014
270001016|2014-2015|102.64|04|0.33|0.50|0.17|0|2700010162014-2015
270001016|2011-2012|107.54|05|0.22|0.60|0.17|0|2700010162011-2012
270001018|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|2700010182011-2012
270001018|2011-2012|102.82|04|-1.00|0.55|-1.00|0|2700010182011-2012
270001018|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|2700010182011-2012
270001019|2012-2013|96.35|05|0.33|0.55|0.12|0|2700010192012-2013
270001019|2013-2014|95.30|05|0.40|0.47|0.13|0|2700010192013-2014
270001019|2014-2015|98.09|05|0.38|0.49|0.13|0|2700010192014-2015
270001019|2012-2013|88.69|06|0.50|0.40|0.09|1|2700010192012-2013
270001019|2013-2014|96.50|06|0.41|0.47|0.13|0|2700010192013-2014
270001019|2014-2015|90.68|06|0.53|0.31|0.15|0|2700010192014-2015
270062001|2011-2012|128.88|07|-1.00|0.53|0.41|0|2700620012011-2012
270062001|2012-2013|92.41|07|0.35|0.65|-1.00|1|2700620012012-2013
270062001|2013-2014|98.13|07|0.33|0.60|-1.00|0|2700620012013-2014
270062001|2014-2015|110.67|07|-1.00|0.67|-1.00|0|2700620012014-2015
270062001|2011-2012|116.69|08|-1.00|0.81|-1.00|0|2700620012011-2012
270062001|2012-2013|123.63|08|-1.00|0.58|0.26|0|2700620012012-2013
270062001|2013-2014|85.38|08|0.38|0.63|-1.00|1|2700620012013-2014
270062001|2014-2015|95.00|08|0.36|0.57|-1.00|0|2700620012014-2015
270062001|2011-2012|117.27|11|-1.00|0.40|0.40|0|2700620012011-2012
270062001|2012-2013|105.58|11|0.37|0.32|0.32|0|2700620012012-2013
270062001|2013-2014|106.33|11|0.21|0.58|0.21|0|2700620012013-2014
270062001|2014-2015|84.44|11|0.61|0.28|-1.00|0|2700620012014-2015
270062002|2011-2012|96.59|03|-1.00|0.82|-1.00|0|2700620022011-2012
270062002|2012-2013|95.53|03|0.40|0.53|-1.00|0|2700620022012-2013
270062002|2013-2014|106.77|03|-1.00|0.77|-1.00|0|2700620022013-2014
270062002|2014-2015|124.54|03|-1.00|0.62|-1.00|0|2700620022014-2015
270062002|2011-2012|118.00|04|-1.00|0.83|-1.00|0|2700620022011-2012
270062002|2012-2013|126.44|04|-1.00|0.63|0.31|0|2700620022012-2013
270062002|2013-2014|113.21|04|-1.00|0.57|-1.00|0|2700620022013-2014
270062002|2014-2015|148.31|04|-1.00|-1.00|0.69|0|2700620022014-2015
270062002|2011-2012|104.06|05|-1.00|0.63|-1.00|0|2700620022011-2012
270062002|2012-2013|120.79|05|-1.00|0.63|-1.00|0|2700620022012-2013
270062002|2013-2014|144.60|05|-1.00|0.47|0.53|0|2700620022013-2014
270062002|2014-2015|110.69|05|-1.00|0.62|-1.00|0|2700620022014-2015
270062002|2011-2012|102.53|06|-1.00|0.80|-1.00|0|2700620022011-2012
270062002|2012-2013|115.00|06|0.29|0.41|0.29|0|2700620022012-2013
270062002|2013-2014|125.12|06|-1.00|0.65|0.35|0|2700620022013-2014
270062002|2014-2015|111.33|06|-1.00|0.53|0.33|0|2700620022014-2015
270594001|2011-2012|107.46|07|0.25|0.54|0.21|0|2705940012011-2012
270594001|2012-2013|120.20|07|0.18|0.58|0.25|0|2705940012012-2013
270594001|2013-2014|110.23|07|0.33|0.37|0.30|0|2705940012013-2014
270594001|2014-2015|117.17|07|0.15|0.52|0.33|0|2705940012014-2015
270594001|2011-2012|117.59|08|0.13|0.59|0.28|0|2705940012011-2012
270594001|2012-2013|115.93|08|0.22|0.59|0.19|0|2705940012012-2013
270594001|2013-2014|117.88|08|0.26|0.40|0.35|0|2705940012013-2014
270594001|2014-2015|108.66|08|0.29|0.45|0.26|0|2705940012014-2015
270594001|2011-2012|105.02|11|0.32|0.41|0.27|0|2705940012011-2012
270594001|2012-2013|103.50|11|0.38|0.38|0.25|0|2705940012012-2013
270594001|2013-2014|125.53|11|0.21|0.34|0.45|0|2705940012013-2014
270594001|2014-2015|121.10|11|0.15|0.54|0.32|0|2705940012014-2015
270594002|2011-2012|110.77|03|-1.00|0.74|-1.00|0|2705940022011-2012
270594002|2011-2012|122.27|04|0.14|0.52|0.34|0|2705940022011-2012
270594009|2012-2013|101.05|03|0.32|0.57|-1.00|0|2705940092012-2013
270594009|2013-2014|92.37|03|0.46|0.43|-1.00|0|2705940092013-2014
270594009|2014-2015|105.51|03|0.20|0.68|0.12|0|2705940092014-2015
270594009|2012-2013|133.46|04|-1.00|0.40|0.51|0|2705940092012-2013
270594009|2013-2014|139.67|04|0.12|0.31|0.57|0|2705940092013-2014
270594009|2014-2015|121.65|04|-1.00|0.57|0.32|0|2705940092014-2015
270594009|2011-2012|99.15|05|0.33|0.55|-1.00|0|2705940092011-2012
270594009|2012-2013|101.88|05|0.29|0.58|0.13|0|2705940092012-2013
270594009|2013-2014|124.10|05|0.18|0.41|0.41|0|2705940092013-2014
270594009|2014-2015|116.39|05|0.20|0.55|0.25|0|2705940092014-2015
270594009|2011-2012|107.08|06|0.28|0.53|0.20|0|2705940092011-2012
270594009|2012-2013|102.22|06|0.35|0.49|0.16|0|2705940092012-2013
270594009|2013-2014|108.53|06|0.17|0.62|0.21|0|2705940092013-2014
270594009|2014-2015|126.10|06|0.12|0.46|0.41|0|2705940092014-2015
270595001|2011-2012|114.82|07|0.18|0.52|0.30|0|2705950012011-2012
270595001|2012-2013|128.58|07|0.10|0.48|0.42|0|2705950012012-2013
270595001|2013-2014|116.05|07|0.19|0.52|0.29|0|2705950012013-2014
270595001|2011-2012|98.33|08|0.39|0.46|0.15|0|2705950012011-2012
270595001|2012-2013|107.45|08|0.22|0.67|0.10|0|2705950012012-2013
270595001|2013-2014|106.92|08|0.27|0.56|0.17|0|2705950012013-2014
270595001|2014-2015|115.42|08|0.13|0.64|0.22|0|2705950012014-2015
270595001|2011-2012|118.62|11|0.24|0.44|0.32|0|2705950012011-2012
270595001|2012-2013|118.78|11|0.22|0.53|0.25|0|2705950012012-2013
270595001|2013-2014|116.47|11|0.26|0.35|0.38|0|2705950012013-2014
270595001|2014-2015|127.90|11|0.24|0.33|0.43|0|2705950012014-2015
270595005|2011-2012|106.65|03|0.24|0.53|0.22|0|2705950052011-2012
270595005|2012-2013|140.07|03|-1.00|0.38|0.58|0|2705950052012-2013
270595005|2013-2014|131.00|03|-1.00|0.54|0.41|0|2705950052013-2014
270595005|2014-2015|136.66|03|-1.00|0.41|0.50|0|2705950052014-2015
270595005|2011-2012|97.36|04|0.40|0.40|0.19|0|2705950052011-2012
270595005|2012-2013|127.50|04|0.12|0.48|0.40|0|2705950052012-2013
270595005|2013-2014|132.00|04|-1.00|0.57|0.38|0|2705950052013-2014
270595005|2014-2015|123.55|04|0.11|0.55|0.34|0|2705950052014-2015
270595005|2011-2012|112.42|05|0.17|0.64|0.19|0|2705950052011-2012
270595005|2012-2013|115.82|05|0.23|0.50|0.27|0|2705950052012-2013
270595005|2013-2014|133.31|05|-1.00|0.50|0.46|0|2705950052013-2014
270595005|2014-2015|126.50|05|0.14|0.43|0.43|0|2705950052014-2015
270595005|2011-2012|111.11|06|0.33|0.38|0.29|0|2705950052011-2012
270595005|2012-2013|123.22|06|-1.00|0.59|0.30|0|2705950052012-2013
270595005|2013-2014|118.50|06|0.21|0.50|0.29|0|2705950052013-2014
270595008|2014-2015|113.49|06|0.09|0.69|0.22|0|2705950082014-2015
270595008|2014-2015|116.39|07|-1.00|0.77|0.14|0|2705950082014-2015
280001001|2011-2012|57.29|11|0.82|0.12|0.06|9|2800010012011-2012
280001001|2012-2013|59.11|11|0.79|0.17|0.05|0|2800010012012-2013
280001001|2013-2014|56.47|11|0.81|0.16|0.03|5|2800010012013-2014
280001001|2014-2015|59.50|11|0.79|0.16|0.05|5|2800010012014-2015
280001003|2011-2012|58.91|11|0.81|0.15|0.04|2|2800010032011-2012
280001003|2012-2013|63.22|11|0.77|0.18|0.04|1|2800010032012-2013
280001003|2013-2014|65.48|11|0.74|0.22|0.04|5|2800010032013-2014
280001003|2014-2015|60.89|11|0.80|0.17|0.03|1|2800010032014-2015
280001005|2011-2012|82.22|11|0.58|0.27|0.15|1|2800010052011-2012
280001005|2012-2013|84.66|11|0.55|0.26|0.19|2|2800010052012-2013
280001005|2013-2014|83.97|11|0.56|0.30|0.14|7|2800010052013-2014
280001005|2014-2015|82.74|11|0.57|0.30|0.13|1|2800010052014-2015
280001007|2011-2012|85.77|11|0.55|0.29|0.17|1|2800010072011-2012
280001007|2012-2013|88.53|11|0.54|0.27|0.19|1|2800010072012-2013
280001007|2013-2014|81.22|11|0.60|0.27|0.13|7|2800010072013-2014
280001007|2014-2015|88.34|11|0.51|0.29|0.19|13|2800010072014-2015
280001009|2011-2012|73.03|11|0.65|0.24|0.11|5|2800010092011-2012
280001009|2012-2013|77.22|11|0.65|0.18|0.17|0|2800010092012-2013
280001009|2013-2014|84.59|11|0.57|0.28|0.15|4|2800010092013-2014
280001009|2014-2015|78.45|11|0.60|0.26|0.14|6|2800010092014-2015
280001011|2011-2012|59.53|11|0.77|0.17|0.06|2|2800010112011-2012
280001011|2012-2013|60.97|11|0.76|0.18|0.06|1|2800010112012-2013
280001011|2013-2014|64.70|11|0.75|0.21|0.04|3|2800010112013-2014
280001011|2014-2015|58.62|11|0.81|0.15|0.04|5|2800010112014-2015
280001013|2011-2012|57.75|11|0.80|0.18|0.02|10|2800010132011-2012
280001013|2012-2013|56.08|11|0.84|0.11|0.05|2|2800010132012-2013
280001013|2013-2014|55.45|11|0.85|0.13|0.02|7|2800010132013-2014
280001013|2014-2015|66.16|11|0.73|0.23|0.04|11|2800010132014-2015
280001019|2011-2012|80.49|07|0.58|0.33|0.08|2|2800010192011-2012
280001019|2012-2013|79.02|07|0.60|0.33|0.07|1|2800010192012-2013
280001019|2013-2014|87.39|07|0.53|0.34|0.13|1|2800010192013-2014
280001019|2014-2015|94.37|07|0.40|0.46|0.14|0|2800010192014-2015
280001019|2011-2012|73.69|08|0.70|0.24|0.06|0|2800010192011-2012
280001019|2012-2013|79.26|08|0.60|0.34|0.05|0|2800010192012-2013
280001019|2013-2014|77.54|08|0.63|0.31|0.06|1|2800010192013-2014
280001019|2014-2015|85.28|08|0.52|0.38|0.10|2|2800010192014-2015
280001021|2011-2012|71.34|07|0.67|0.29|0.04|0|2800010212011-2012
280001021|2012-2013|73.02|07|0.69|0.28|0.04|2|2800010212012-2013
280001021|2013-2014|73.94|07|0.67|0.31|0.02|0|2800010212013-2014
280001021|2014-2015|80.10|07|0.61|0.35|0.05|1|2800010212014-2015
280001021|2011-2012|64.58|08|0.80|0.17|0.03|0|2800010212011-2012
280001021|2012-2013|63.56|08|0.80|0.19|0.01|2|2800010212012-2013
280001021|2013-2014|66.93|08|0.76|0.21|0.02|2|2800010212013-2014
280001021|2014-2015|69.86|08|0.76|0.22|0.01|0|2800010212014-2015
280001022|2011-2012|104.59|07|0.28|0.54|0.18|0|2800010222011-2012
280001022|2012-2013|104.88|07|0.30|0.50|0.20|0|2800010222012-2013
280001022|2013-2014|100.12|07|0.31|0.52|0.17|0|2800010222013-2014
280001022|2014-2015|122.09|07|0.16|0.44|0.39|0|2800010222014-2015
280001022|2011-2012|104.10|08|0.32|0.49|0.19|0|2800010222011-2012
280001022|2012-2013|99.53|08|0.34|0.53|0.13|1|2800010222012-2013
280001022|2013-2014|103.70|08|0.38|0.39|0.24|1|2800010222013-2014
280001022|2014-2015|97.70|08|0.38|0.47|0.15|0|2800010222014-2015
280001023|2011-2012|60.62|07|0.83|0.16|-1.00|2|2800010232011-2012
280001023|2012-2013|67.30|07|0.74|0.23|0.03|0|2800010232012-2013
280001023|2013-2014|74.38|07|0.66|0.30|0.04|1|2800010232013-2014
280001023|2014-2015|78.14|07|0.59|0.37|0.04|1|2800010232014-2015
280001023|2011-2012|55.98|08|0.87|0.12|-1.00|1|2800010232011-2012
280001023|2012-2013|59.98|08|0.84|0.15|-1.00|0|2800010232012-2013
280001023|2013-2014|62.89|08|0.84|0.14|-1.00|0|2800010232013-2014
280001023|2014-2015|67.22|08|0.76|0.22|-1.00|2|2800010232014-2015
280001024|2011-2012|115.43|05|0.15|0.60|0.24|0|2800010242011-2012
280001024|2012-2013|98.46|05|0.40|0.44|0.16|0|2800010242012-2013
280001024|2013-2014|119.48|05|0.18|0.48|0.34|0|2800010242013-2014
280001024|2014-2015|127.67|05|0.16|0.43|0.41|0|2800010242014-2015
280001024|2011-2012|109.34|06|0.29|0.48|0.24|0|2800010242011-2012
280001024|2012-2013|101.42|06|0.35|0.47|0.18|0|2800010242012-2013
280001024|2013-2014|122.67|06|0.23|0.38|0.40|0|2800010242013-2014
280001024|2014-2015|127.30|06|0.14|0.42|0.44|0|2800010242014-2015
280001029|2011-2012|78.72|07|0.59|0.34|0.06|0|2800010292011-2012
280001029|2012-2013|76.87|07|0.62|0.30|0.07|3|2800010292012-2013
280001029|2013-2014|83.43|07|0.58|0.33|0.09|1|2800010292013-2014
280001029|2014-2015|86.36|07|0.53|0.37|0.11|0|2800010292014-2015
280001029|2011-2012|65.46|08|0.76|0.21|0.03|0|2800010292011-2012
280001029|2012-2013|69.19|08|0.74|0.23|0.03|0|2800010292012-2013
280001029|2013-2014|79.03|08|0.66|0.24|0.09|0|2800010292013-2014
280001029|2014-2015|75.55|08|0.63|0.32|0.06|0|2800010292014-2015
280001033|2011-2012|97.10|07|0.40|0.43|0.17|1|2800010332011-2012
280001033|2012-2013|97.16|07|0.42|0.41|0.17|0|2800010332012-2013
280001033|2013-2014|95.89|07|0.44|0.39|0.17|0|2800010332013-2014
280001033|2014-2015|108.39|07|0.26|0.50|0.24|0|2800010332014-2015
280001033|2011-2012|95.57|08|0.43|0.39|0.18|0|2800010332011-2012
280001033|2012-2013|104.01|08|0.33|0.46|0.21|1|2800010332012-2013
280001033|2013-2014|93.85|08|0.47|0.37|0.15|1|2800010332013-2014
280001033|2014-2015|93.06|08|0.48|0.41|0.12|0|2800010332014-2015
280001035|2011-2012|87.26|07|0.53|0.32|0.15|1|2800010352011-2012
280001035|2012-2013|71.04|07|0.67|0.26|0.07|1|2800010352012-2013
280001035|2013-2014|80.04|07|0.61|0.30|0.10|2|2800010352013-2014
280001035|2014-2015|84.41|07|0.55|0.33|0.11|0|2800010352014-2015
280001035|2011-2012|74.19|08|0.70|0.22|0.08|0|2800010352011-2012
280001035|2012-2013|79.33|08|0.62|0.27|0.11|1|2800010352012-2013
280001035|2013-2014|73.60|08|0.72|0.21|0.07|0|2800010352013-2014
280001035|2014-2015|77.19|08|0.65|0.27|0.08|0|2800010352014-2015
280001037|2011-2012|65.15|07|0.76|0.21|0.03|0|2800010372011-2012
280001037|2012-2013|63.54|07|0.80|0.18|0.02|0|2800010372012-2013
280001037|2013-2014|67.22|07|0.75|0.24|-1.00|0|2800010372013-2014
280001037|2014-2015|65.94|07|0.77|0.21|0.02|5|2800010372014-2015
280001037|2011-2012|62.35|08|0.81|0.17|-1.00|2|2800010372011-2012
280001037|2012-2013|67.02|08|0.77|0.20|0.03|0|2800010372012-2013
280001037|2013-2014|63.61|08|0.83|0.17|-1.00|0|2800010372013-2014
280001037|2014-2015|63.83|08|0.80|0.19|-1.00|0|2800010372014-2015
280001039|2011-2012|82.08|07|0.53|0.40|0.07|1|2800010392011-2012
280001039|2012-2013|83.73|07|0.52|0.40|0.08|0|2800010392012-2013
280001039|2013-2014|89.17|07|0.51|0.39|0.11|1|2800010392013-2014
280001039|2014-2015|91.86|07|0.45|0.40|0.15|0|2800010392014-2015
280001039|2011-2012|78.00|08|0.63|0.32|0.06|2|2800010392011-2012
280001039|2012-2013|80.52|08|0.55|0.42|0.03|0|2800010392012-2013
