id|year|reading_avg_score|reading_grade|reading_basic_pct|reading_proficient_pct|reading_advanced_pct|reading_not_tested_pct|concat_join_id
180011001|2013-2014|111.25|08|0.33|0.38|0.29|0|1800110012013-2014
180011001|2014-2015|95.58|08|0.39|0.42|0.19|0|1800110012014-2015
180011001|2011-2012|90.95|11|0.52|0.33|-1.00|0|1800110012011-2012
180011001|2012-2013|121.78|11|-1.00|0.57|0.30|0|1800110012012-2013
180011001|2013-2014|115.40|11|0.24|0.40|0.36|0|1800110012013-2014
180011001|2014-2015|127.22|11|-1.00|0.67|0.28|0|1800110012014-2015
180011002|2011-2012|91.86|03|0.48|0.33|-1.00|0|1800110022011-2012
180011002|2012-2013|101.67|03|-1.00|0.67|-1.00|0|1800110022012-2013
180011002|2013-2014|111.83|03|0.33|0.44|-1.00|0|1800110022013-2014
180011002|2014-2015|116.63|03|-1.00|0.53|0.26|0|1800110022014-2015
180011002|2011-2012|105.71|04|0.29|0.42|0.29|0|1800110022011-2012
180011002|2012-2013|88.19|04|0.46|0.42|-1.00|0|1800110022012-2013
180011002|2013-2014|114.24|04|0.29|-1.00|0.47|0|1800110022013-2014
180011002|2014-2015|114.44|04|-1.00|0.44|0.31|0|1800110022014-2015
180011002|2011-2012|87.15|05|0.58|0.31|-1.00|0|1800110022011-2012
180011002|2012-2013|92.96|05|0.50|0.31|0.19|0|1800110022012-2013
180011002|2013-2014|90.65|05|0.58|0.19|0.23|0|1800110022013-2014
180011002|2014-2015|103.82|05|0.41|0.35|-1.00|0|1800110022014-2015
180011002|2011-2012|112.50|06|0.33|0.29|0.38|0|1800110022011-2012
180011002|2012-2013|94.70|06|0.37|0.47|0.17|0|1800110022012-2013
180011002|2013-2014|100.29|06|0.50|0.25|0.25|0|1800110022013-2014
180011002|2014-2015|89.23|06|0.42|0.42|-1.00|0|1800110022014-2015
190039001|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|1900390012011-2012
190039001|2012-2013|125.50|07|-1.00|0.60|-1.00|0|1900390012012-2013
190039001|2013-2014|137.09|07|-1.00|0.45|0.45|0|1900390012013-2014
190039001|2014-2015|133.31|07|-1.00|0.54|0.38|0|1900390012014-2015
190039001|2011-2012|105.33|08|-1.00|0.67|-1.00|0|1900390012011-2012
190039001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1900390012012-2013
190039001|2013-2014|122.73|08|-1.00|0.82|-1.00|0|1900390012013-2014
190039001|2014-2015|130.00|08|-1.00|0.55|-1.00|0|1900390012014-2015
190039001|2011-2012|112.71|11|-1.00|0.57|-1.00|0|1900390012011-2012
190039001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|1900390012012-2013
190039001|2013-2014|118.71|11|-1.00|0.43|0.36|0|1900390012013-2014
190039001|2014-2015|121.17|11|-1.00|0.50|-1.00|0|1900390012014-2015
190039002|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|1900390022011-2012
190039002|2012-2013|138.29|03|-1.00|0.50|0.50|0|1900390022012-2013
190039002|2013-2014|126.33|03|-1.00|0.60|0.40|0|1900390022013-2014
190039002|2014-2015|127.93|03|-1.00|0.57|0.43|0|1900390022014-2015
190039002|2011-2012|114.45|04|-1.00|0.45|-1.00|0|1900390022011-2012
190039002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1900390022012-2013
190039002|2013-2014|140.93|04|-1.00|0.40|0.53|0|1900390022013-2014
190039002|2014-2015|101.47|04|0.41|0.35|-1.00|0|1900390022014-2015
190039002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1900390022011-2012
190039002|2012-2013|127.20|05|-1.00|-1.00|0.50|0|1900390022012-2013
190039002|2013-2014|149.10|05|-1.00|0.50|0.50|0|1900390022013-2014
190039002|2014-2015|127.56|05|-1.00|0.31|0.56|0|1900390022014-2015
190039002|2011-2012|118.55|06|-1.00|0.64|-1.00|0|1900390022011-2012
190039002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|1900390022012-2013
190039002|2013-2014|128.00|06|-1.00|-1.00|0.50|0|1900390022013-2014
190039002|2014-2015|134.18|06|-1.00|-1.00|0.64|0|1900390022014-2015
190058001|2011-2012|124.21|07|-1.00|0.50|0.36|0|1900580012011-2012
190058001|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|1900580012012-2013
190058001|2013-2014|124.15|07|-1.00|0.69|-1.00|0|1900580012013-2014
190058001|2014-2015|111.79|07|-1.00|0.57|-1.00|0|1900580012014-2015
190058001|2011-2012|115.85|08|-1.00|0.60|0.25|0|1900580012011-2012
190058001|2012-2013|116.73|08|-1.00|0.47|-1.00|0|1900580012012-2013
190058001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1900580012013-2014
190058001|2014-2015|122.13|08|-1.00|0.53|0.33|0|1900580012014-2015
190058001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1900580012011-2012
190058001|2012-2013|126.21|11|-1.00|0.47|0.42|0|1900580012012-2013
190058001|2013-2014|124.38|11|-1.00|0.50|0.31|0|1900580012013-2014
190058001|2014-2015|114.86|11|-1.00|0.67|-1.00|0|1900580012014-2015
190058002|2011-2012|112.60|03|-1.00|0.80|-1.00|0|1900580022011-2012
190058002|2012-2013|118.86|03|-1.00|0.71|-1.00|0|1900580022012-2013
190058002|2013-2014|110.00|03|-1.00|0.55|-1.00|0|1900580022013-2014
190058002|2014-2015|113.30|03|-1.00|0.60|-1.00|0|1900580022014-2015
190058002|2011-2012|107.23|04|-1.00|0.62|-1.00|0|1900580022011-2012
190058002|2012-2013|128.17|04|-1.00|0.42|0.50|0|1900580022012-2013
190058002|2013-2014|106.80|04|0.40|0.33|-1.00|0|1900580022013-2014
190058002|2014-2015|124.17|04|-1.00|0.50|0.42|0|1900580022014-2015
190058002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1900580022011-2012
190058002|2012-2013|110.55|05|-1.00|-1.00|-1.00|0|1900580022012-2013
190058002|2013-2014|105.33|05|0.42|-1.00|-1.00|0|1900580022013-2014
190058002|2014-2015|133.29|05|-1.00|0.36|0.50|0|1900580022014-2015
190058002|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1900580022011-2012
190058002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|1900580022012-2013
190058002|2013-2014|108.09|06|0.45|-1.00|-1.00|0|1900580022013-2014
190058002|2014-2015|108.33|06|-1.00|0.58|-1.00|0|1900580022014-2015
190070001|2012-2013|114.12|11|0.27|0.35|0.38|0|1900700012012-2013
190070001|2013-2014|111.10|11|0.25|0.50|0.25|0|1900700012013-2014
190070001|2014-2015|110.30|11|0.22|0.70|-1.00|0|1900700012014-2015
190070002|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|1900700022012-2013
190070003|2012-2013|112.60|03|-1.00|-1.00|-1.00|0|1900700032012-2013
190070003|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|1900700032013-2014
190070003|2014-2015|131.90|03|-1.00|-1.00|0.60|0|1900700032014-2015
190070003|2012-2013|111.40|04|-1.00|0.70|-1.00|0|1900700032012-2013
190070003|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1900700032013-2014
190070003|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1900700032014-2015
190070003|2012-2013|100.30|05|-1.00|0.50|-1.00|0|1900700032012-2013
190070003|2013-2014|106.36|05|-1.00|0.64|-1.00|0|1900700032013-2014
190070003|2014-2015|140.00|05|-1.00|-1.00|0.60|0|1900700032014-2015
190070003|2012-2013|90.83|06|0.42|0.50|-1.00|0|1900700032012-2013
190070003|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|1900700032013-2014
190070003|2014-2015|102.50|06|-1.00|0.69|-1.00|0|1900700032014-2015
190070003|2012-2013|120.85|07|-1.00|0.63|0.30|0|1900700032012-2013
190070003|2013-2014|99.96|07|0.39|0.43|0.18|0|1900700032013-2014
190070003|2014-2015|144.11|07|-1.00|0.26|0.70|0|1900700032014-2015
190070003|2012-2013|123.05|08|-1.00|0.73|0.23|0|1900700032012-2013
190070003|2013-2014|114.81|08|-1.00|0.63|0.22|0|1900700032013-2014
190070003|2014-2015|126.59|08|-1.00|0.63|0.33|0|1900700032014-2015
190123001|2011-2012|95.72|11|0.42|0.37|0.21|1|1901230012011-2012
190123001|2012-2013|102.94|11|0.36|0.38|0.26|0|1901230012012-2013
190123001|2013-2014|99.05|11|0.39|0.48|0.13|0|1901230012013-2014
190123001|2014-2015|98.99|11|0.32|0.50|0.19|2|1901230012014-2015
190123002|2011-2012|119.27|03|-1.00|0.55|-1.00|0|1901230022011-2012
190123002|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|1901230022012-2013
190123002|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|1901230022013-2014
190123002|2014-2015|-1.00|03|-1.00|-1.00|-1.00|0|1901230022014-2015
190123002|2011-2012|103.45|04|-1.00|0.64|-1.00|0|1901230022011-2012
190123002|2012-2013|127.50|04|-1.00|0.50|-1.00|0|1901230022012-2013
190123002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1901230022013-2014
190123002|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1901230022014-2015
190123002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1901230022011-2012
190123002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1901230022012-2013
190123002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1901230022013-2014
190123002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1901230022014-2015
190123002|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1901230022011-2012
190123002|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|1901230022012-2013
190123002|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|1901230022013-2014
190123002|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|1901230022014-2015
190123002|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|1901230022011-2012
190123002|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|1901230022012-2013
190123002|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|1901230022014-2015
190123002|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1901230022011-2012
190123002|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1901230022012-2013
190123002|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1901230022013-2014
190123003|2011-2012|111.51|03|0.15|0.63|0.23|0|1901230032011-2012
190123003|2012-2013|111.60|03|0.12|0.73|0.15|0|1901230032012-2013
190123003|2013-2014|117.53|03|0.07|0.73|0.19|0|1901230032013-2014
190123003|2014-2015|112.03|03|0.17|0.65|0.19|0|1901230032014-2015
190123003|2012-2013|105.48|04|0.20|0.64|0.16|0|1901230032012-2013
190123003|2013-2014|111.21|04|0.27|0.41|0.31|0|1901230032013-2014
190123003|2014-2015|113.91|04|0.17|0.57|0.26|0|1901230032014-2015
190123003|2012-2013|104.49|05|0.32|0.47|0.21|0|1901230032012-2013
190123003|2013-2014|119.77|05|0.15|0.50|0.35|0|1901230032013-2014
190123003|2014-2015|118.55|05|0.23|0.41|0.36|0|1901230032014-2015
190123005|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|98.91|03|-1.00|0.64|-1.00|0|1901230052013-2014
190123005|2014-2015|88.55|03|0.45|-1.00|-1.00|0|1901230052014-2015
190123005|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|130.30|04|-1.00|-1.00|0.60|0|1901230052013-2014
190123005|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1901230052014-2015
190123005|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1901230052013-2014
190123005|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1901230052014-2015
190123005|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|1901230052013-2014
190123005|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|1901230052014-2015
190123005|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|07|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|1901230052013-2014
190123005|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|1901230052014-2015
190123005|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1901230052011-2012
190123005|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1901230052012-2013
190123005|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1901230052013-2014
190123005|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|1901230052014-2015
190123006|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|1901230062011-2012
190123006|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|1901230062012-2013
190123006|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1901230062011-2012
190123006|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1901230062011-2012
190123006|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1901230062011-2012
190123008|2011-2012|87.16|04|0.51|0.43|0.06|0|1901230082011-2012
190123008|2011-2012|85.96|05|0.54|0.34|0.12|0|1901230082011-2012
190123008|2011-2012|89.58|06|0.41|0.51|0.08|0|1901230082011-2012
190123008|2012-2013|90.04|06|0.45|0.45|0.11|0|1901230082012-2013
190123008|2013-2014|111.45|06|0.26|0.46|0.28|0|1901230082013-2014
190123008|2014-2015|119.35|06|0.18|0.49|0.33|0|1901230082014-2015
190123008|2011-2012|95.27|07|0.36|0.53|0.11|0|1901230082011-2012
190123008|2012-2013|95.33|07|0.42|0.45|0.12|0|1901230082012-2013
190123008|2013-2014|112.35|07|0.21|0.55|0.24|0|1901230082013-2014
190123008|2014-2015|105.71|07|0.37|0.37|0.26|0|1901230082014-2015
190123008|2011-2012|94.96|08|0.44|0.46|0.11|0|1901230082011-2012
190123008|2012-2013|99.63|08|0.33|0.55|0.13|0|1901230082012-2013
190123008|2013-2014|103.33|08|0.35|0.41|0.24|0|1901230082013-2014
190123008|2014-2015|106.62|08|0.27|0.50|0.23|0|1901230082014-2015
192001001|2011-2012|105.90|07|0.25|0.55|-1.00|0|1920010012011-2012
192001001|2011-2012|109.60|08|-1.00|0.67|-1.00|0|1920010012011-2012
192001001|2011-2012|110.40|11|0.40|0.33|-1.00|0|1920010012011-2012
192001002|2011-2012|-1.00|07|-1.00|-1.00|-1.00|0|1920010022011-2012
192001002|2011-2012|111.80|08|-1.00|0.70|-1.00|0|1920010022011-2012
192001002|2011-2012|119.82|11|-1.00|0.55|-1.00|0|1920010022011-2012
192001003|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|1920010032011-2012
192001003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1920010032011-2012
192001003|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1920010032011-2012
192001003|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1920010032011-2012
192001004|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|1920010042011-2012
192001004|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1920010042011-2012
192001004|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1920010042011-2012
192001004|2011-2012|-1.00|06|-1.00|-1.00|-1.00|0|1920010042011-2012
200001001|2011-2012|92.58|11|0.41|0.41|0.19|0|2000010012011-2012
200001001|2012-2013|99.49|11|0.38|0.42|0.20|0|2000010012012-2013
200001001|2013-2014|112.81|11|0.29|0.38|0.33|0|2000010012013-2014
200001001|2014-2015|106.82|11|0.25|0.55|0.20|0|2000010012014-2015
200001002|2011-2012|104.15|03|0.33|0.46|0.20|0|2000010022011-2012
200001002|2012-2013|91.95|03|0.36|0.56|-1.00|0|2000010022012-2013
200001002|2013-2014|85.00|03|0.58|0.38|-1.00|0|2000010022013-2014
200001002|2014-2015|95.73|03|0.42|0.44|0.13|0|2000010022014-2015
200001002|2011-2012|102.76|04|0.22|0.61|0.16|0|2000010022011-2012
200001002|2012-2013|99.23|04|0.35|0.48|0.17|0|2000010022012-2013
200001002|2013-2014|104.26|04|0.32|0.46|0.23|0|2000010022013-2014
200001002|2014-2015|102.08|04|0.33|0.53|0.14|0|2000010022014-2015
200001003|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|2000010032011-2012
200001003|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|2000010032012-2013
200001003|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|2000010032013-2014
200001003|2014-2015|-1.00|03|-1.00|-1.00|-1.00|0|2000010032014-2015
200001003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|2000010032011-2012
200001003|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|2000010032012-2013
200001003|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|2000010032013-2014
200001003|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|2000010032014-2015
200001004|2011-2012|105.52|05|0.30|0.46|0.24|0|2000010042011-2012
200001004|2012-2013|98.68|05|0.32|0.53|0.16|0|2000010042012-2013
200001004|2013-2014|107.93|05|0.36|0.34|0.30|0|2000010042013-2014
200001004|2014-2015|96.65|05|0.44|0.35|0.21|0|2000010042014-2015
200001004|2011-2012|92.06|06|0.51|0.35|0.14|0|2000010042011-2012
200001004|2012-2013|106.16|06|0.27|0.51|0.22|0|2000010042012-2013
200001004|2013-2014|118.38|06|0.17|0.40|0.43|0|2000010042013-2014
200001004|2014-2015|122.68|06|0.16|0.53|0.31|0|2000010042014-2015
200001004|2011-2012|105.87|07|0.28|0.49|0.23|0|2000010042011-2012
200001004|2012-2013|120.09|07|0.22|0.41|0.37|0|2000010042012-2013
200001004|2013-2014|123.27|07|0.15|0.40|0.44|0|2000010042013-2014
200001004|2014-2015|121.20|07|0.18|0.44|0.38|0|2000010042014-2015
200001004|2011-2012|105.79|08|0.30|0.55|0.15|0|2000010042011-2012
200001004|2012-2013|109.24|08|0.31|0.43|0.27|0|2000010042012-2013
200001004|2013-2014|116.02|08|0.21|0.46|0.32|0|2000010042013-2014
200001004|2014-2015|118.72|08|0.15|0.56|0.30|0|2000010042014-2015
200020001|2011-2012|123.43|07|-1.00|0.71|0.29|0|2000200012011-2012
200020001|2012-2013|124.00|07|-1.00|0.43|0.38|0|2000200012012-2013
200020001|2013-2014|114.55|07|-1.00|0.50|0.32|0|2000200012013-2014
200020001|2014-2015|113.89|07|-1.00|0.53|0.26|0|2000200012014-2015
200020001|2011-2012|104.63|08|0.32|0.58|-1.00|0|2000200012011-2012
200020001|2012-2013|117.53|08|-1.00|0.71|-1.00|0|2000200012012-2013
200020001|2013-2014|104.29|08|0.29|0.52|-1.00|0|2000200012013-2014
200020001|2014-2015|113.94|08|-1.00|0.56|0.28|0|2000200012014-2015
200020001|2011-2012|106.57|11|-1.00|0.71|-1.00|0|2000200012011-2012
200020001|2012-2013|110.00|11|-1.00|0.82|-1.00|0|2000200012012-2013
200020001|2013-2014|122.71|11|-1.00|0.50|0.36|0|2000200012013-2014
200020001|2014-2015|112.50|11|-1.00|0.50|-1.00|0|2000200012014-2015
200020006|2011-2012|106.94|03|-1.00|0.72|-1.00|0|2000200062011-2012
200020006|2012-2013|107.82|03|-1.00|0.82|-1.00|0|2000200062012-2013
200020006|2013-2014|109.69|03|-1.00|0.65|0.23|0|2000200062013-2014
200020006|2014-2015|126.48|03|-1.00|0.62|0.33|0|2000200062014-2015
200020006|2011-2012|104.75|04|0.21|0.75|-1.00|0|2000200062011-2012
200020006|2012-2013|107.65|04|-1.00|0.85|-1.00|0|2000200062012-2013
200020006|2013-2014|136.73|04|-1.00|0.55|0.45|0|2000200062013-2014
200020006|2014-2015|130.65|04|-1.00|0.50|0.46|0|2000200062014-2015
200020006|2011-2012|104.00|05|0.28|0.50|-1.00|0|2000200062011-2012
200020006|2012-2013|103.42|05|0.33|0.50|-1.00|0|2000200062012-2013
200020006|2013-2014|108.38|05|-1.00|0.67|-1.00|0|2000200062013-2014
200020006|2014-2015|124.00|05|-1.00|0.67|0.33|0|2000200062014-2015
200020006|2011-2012|121.42|06|-1.00|0.42|0.42|0|2000200062011-2012
200020006|2012-2013|130.18|06|-1.00|0.41|0.41|0|2000200062012-2013
200020006|2013-2014|126.68|06|-1.00|0.47|0.47|0|2000200062013-2014
200020006|2014-2015|126.45|06|-1.00|0.65|0.30|0|2000200062014-2015
200030001|2011-2012|112.26|07|0.26|0.52|0.21|0|2000300012011-2012
200030001|2012-2013|133.45|07|0.16|0.26|0.58|0|2000300012012-2013
200030001|2013-2014|128.81|07|0.26|0.26|0.48|0|2000300012013-2014
200030001|2014-2015|124.77|07|0.23|0.34|0.43|0|2000300012014-2015
200030001|2011-2012|120.08|08|-1.00|0.56|0.36|0|2000300012011-2012
200030001|2012-2013|114.71|08|0.20|0.56|0.24|0|2000300012012-2013
200030001|2013-2014|113.09|08|0.31|0.31|0.38|0|2000300012013-2014
200030001|2014-2015|117.81|08|0.22|0.41|0.37|0|2000300012014-2015
200030001|2011-2012|117.18|11|0.24|0.27|0.48|1|2000300012011-2012
200030001|2012-2013|115.61|11|0.17|0.46|0.37|1|2000300012012-2013
200030001|2013-2014|113.03|11|0.32|0.34|0.34|0|2000300012013-2014
200030001|2014-2015|117.10|11|0.21|0.52|0.26|0|2000300012014-2015
200030002|2011-2012|121.85|03|-1.00|0.62|0.32|0|2000300022011-2012
200030002|2012-2013|116.19|03|-1.00|0.77|0.19|0|2000300022012-2013
200030002|2013-2014|124.03|03|-1.00|0.66|0.29|0|2000300022013-2014
200030002|2014-2015|113.37|03|-1.00|0.74|0.18|0|2000300022014-2015
200030002|2011-2012|128.91|04|-1.00|0.61|0.39|0|2000300022011-2012
200030002|2012-2013|121.42|04|-1.00|0.64|0.31|0|2000300022012-2013
200030002|2013-2014|132.50|04|-1.00|0.47|0.43|0|2000300022013-2014
200030002|2014-2015|128.03|04|-1.00|0.62|0.35|0|2000300022014-2015
200030003|2011-2012|130.92|05|-1.00|0.52|0.40|0|2000300032011-2012
200030003|2012-2013|129.97|05|0.16|0.38|0.46|0|2000300032012-2013
200030003|2013-2014|129.84|05|-1.00|0.45|0.45|0|2000300032013-2014
200030003|2014-2015|138.76|05|-1.00|0.38|0.55|0|2000300032014-2015
200030003|2011-2012|136.13|06|-1.00|0.47|0.43|0|2000300032011-2012
200030003|2012-2013|136.42|06|-1.00|0.38|0.50|0|2000300032012-2013
200030003|2013-2014|138.75|06|-1.00|0.36|0.56|0|2000300032013-2014
200030003|2014-2015|121.97|06|0.16|0.46|0.38|0|2000300032014-2015
210015001|2011-2012|117.53|07|-1.00|0.47|0.33|0|2100150012011-2012
210015001|2012-2013|149.00|07|-1.00|0.33|0.60|0|2100150012012-2013
210015001|2013-2014|129.65|07|-1.00|0.41|0.47|0|2100150012013-2014
210015001|2014-2015|130.87|07|-1.00|-1.00|0.53|0|2100150012014-2015
210015001|2011-2012|126.06|08|-1.00|0.56|0.38|0|2100150012011-2012
210015001|2012-2013|109.31|08|-1.00|0.44|0.31|0|2100150012012-2013
210015001|2013-2014|146.73|08|-1.00|0.33|0.67|0|2100150012013-2014
210015001|2014-2015|122.59|08|-1.00|0.41|0.35|0|2100150012014-2015
210015001|2011-2012|109.22|11|0.33|0.33|0.33|0|2100150012011-2012
210015001|2012-2013|104.40|11|-1.00|0.60|-1.00|0|2100150012012-2013
210015001|2013-2014|115.00|11|-1.00|0.80|-1.00|0|2100150012013-2014
210015001|2014-2015|130.56|11|-1.00|0.44|0.50|0|2100150012014-2015
210015002|2011-2012|107.88|03|0.29|0.47|-1.00|0|2100150022011-2012
210015002|2012-2013|101.09|03|0.27|0.64|-1.00|0|2100150022012-2013
210015002|2013-2014|112.78|03|-1.00|0.56|0.28|0|2100150022013-2014
210015002|2014-2015|110.10|03|-1.00|0.65|-1.00|0|2100150022014-2015
210015002|2011-2012|117.58|04|-1.00|0.67|-1.00|0|2100150022011-2012
210015002|2012-2013|119.13|04|-1.00|0.50|0.31|0|2100150022012-2013
210015002|2013-2014|124.86|04|-1.00|0.38|0.48|0|2100150022013-2014
210015002|2014-2015|115.70|04|0.26|0.35|0.39|0|2100150022014-2015
210015002|2011-2012|115.22|05|0.28|0.28|0.44|0|2100150022011-2012
210015002|2012-2013|110.33|05|-1.00|0.67|-1.00|0|2100150022012-2013
210015002|2013-2014|141.33|05|-1.00|0.39|0.44|0|2100150022013-2014
210015002|2014-2015|127.09|05|-1.00|0.32|0.50|0|2100150022014-2015
210015002|2011-2012|133.00|06|-1.00|0.50|0.44|0|2100150022011-2012
210015002|2012-2013|123.94|06|-1.00|0.39|0.39|0|2100150022012-2013
210015002|2013-2014|116.50|06|-1.00|0.50|-1.00|0|2100150022013-2014
210015002|2014-2015|123.17|06|-1.00|0.39|0.39|0|2100150022014-2015
210025001|2011-2012|107.01|11|0.26|0.48|0.26|0|2100250012011-2012
210025001|2012-2013|106.34|11|0.32|0.41|0.27|0|2100250012012-2013
210025001|2013-2014|117.11|11|0.25|0.38|0.38|0|2100250012013-2014
210025001|2014-2015|110.84|11|0.33|0.39|0.28|0|2100250012014-2015
210025003|2011-2012|125.10|03|0.10|0.49|0.40|0|2100250032011-2012
210025003|2012-2013|123.56|03|0.11|0.54|0.35|0|2100250032012-2013
210025003|2011-2012|115.02|04|0.25|0.40|0.35|0|2100250032011-2012
210025003|2012-2013|121.47|04|0.10|0.63|0.28|0|2100250032012-2013
210025003|2011-2012|122.06|05|0.18|0.37|0.45|0|2100250032011-2012
210025003|2012-2013|118.04|05|0.23|0.40|0.36|0|2100250032012-2013
210025003|2013-2014|126.01|05|0.20|0.36|0.43|0|2100250032013-2014
210025003|2014-2015|118.15|05|0.24|0.31|0.46|0|2100250032014-2015
210025003|2013-2014|109.27|06|0.31|0.35|0.33|0|2100250032013-2014
210025003|2014-2015|120.41|06|0.21|0.42|0.37|0|2100250032014-2015
210025004|2013-2014|113.47|03|0.21|0.47|0.33|0|2100250042013-2014
210025004|2014-2015|142.54|03|-1.00|0.36|0.61|0|2100250042014-2015
210025004|2013-2014|116.54|04|0.22|0.40|0.38|0|2100250042013-2014
210025004|2014-2015|108.33|04|0.29|0.41|0.30|0|2100250042014-2015
210025006|2011-2012|122.84|06|0.18|0.42|0.40|0|2100250062011-2012
210025006|2012-2013|125.40|06|0.19|0.38|0.44|0|2100250062012-2013
210025006|2011-2012|136.46|07|0.12|0.25|0.63|0|2100250062011-2012
210025006|2012-2013|139.80|07|0.10|0.38|0.52|0|2100250062012-2013
210025006|2013-2014|152.67|07|0.10|0.24|0.65|0|2100250062013-2014
210025006|2014-2015|125.81|07|0.21|0.29|0.50|0|2100250062014-2015
210025006|2011-2012|108.21|08|0.24|0.47|0.29|0|2100250062011-2012
210025006|2012-2013|122.48|08|0.16|0.48|0.36|0|2100250062012-2013
210025006|2013-2014|122.97|08|0.08|0.55|0.37|0|2100250062013-2014
210025006|2014-2015|123.55|08|0.13|0.36|0.51|0|2100250062014-2015
210044001|2011-2012|126.80|07|-1.00|0.50|-1.00|0|2100440012011-2012
210044001|2012-2013|137.09|07|-1.00|-1.00|0.55|0|2100440012012-2013
